상세영업상태명,소재지전체주소,도로명전체주소,사업장명,숙박업상세명,X좌표(Bessel),Y좌표(Bessel),X좌표(WGS84),Y좌표(WGS84),X좌표(GRS80TM),Y좌표(GRS80TM),geometry,자치구,행정동,ADSTRD_CD,ADSTRD_NM
영업,서울특별시 구로구 가리봉동 131-53,서울특별시 구로구 디지털로19길 6-14 (가리봉동),스토리호스텔,숙박업(생활),190265.51915022,442043.305262935,126.89073133541424,37.480526553647216,946132.4492823414,1942540.169784593,POINT (946132.4492823414 1942540.169784593),구로구,가리봉동,11530595,가리봉동
영업,서울특별시 광진구 중곡동 638-3 호텔 더디자이너스 건대,"서울특별시 광진구 천호대로 521, 호텔 더디자이너스 건대 지하3~지상9층 (중곡동)",호텔더디자이너스건대,관광호텔,206698.893815455,450714.384110768,127.07660424869788,37.55868066480291,962605.2358961988,1951120.7661404773,POINT (962605.2358961987 1951120.7661404775),광진구,중곡동,11215740,중곡1동
영업,서울특별시 종로구 관훈동 155-2,서울특별시 종로구 인사동길 49 (관훈동),나인트리 바이 파르나스 서울 인사동,관광호텔,198498.918632911,452473.403750001,126.9837953682828,37.5745517732003,954417.876587009,1952922.558906748,POINT (954417.876587009 1952922.5589067477),종로구,관훈동,11110615,종로1·2·3·4가동
영업,서울특별시 송파구 잠실동 180-10번지,서울특별시 송파구 올림픽로12길 4-17 (잠실동),호텔 더 캐슬(신천),관광호텔,207163.343016332,445433.784924234,127.08180973380412,37.511099400903376,963041.5178284374,1945839.8488604904,POINT (963041.5178284374 1945839.8488604906),송파구,잠실동,11710650,잠실본동
영업,서울특별시 강남구 신사동 603,"서울특별시 강남구 논현로 854, 지상3층~17층 (신사동)",안다즈 서울 강남(Andaz Seoul Gangnam),관광호텔,202482.216634599,447020.420866992,127.02886887630903,37.525419047486594,958370.6833805792,1947450.638059328,POINT (958370.6833805792 1947450.6380593278),강남구,신사동,11680545,압구정동
영업,서울특별시 영등포구 당산동3가 136번지,서울특별시 영등포구 국회대로36길 2-1 (당산동3가),이도,관광호텔,190915.92259099,447210.304167445,126.89802050246077,37.527087707516166,946809.9597158578,1947701.7197928145,POINT (946809.9597158578 1947701.7197928142),영등포구,당산동3가,11560550,당산1동
영업,서울특별시 중랑구 상봉동 128-40,서울특별시 중랑구 망우로 232 (상봉동),라코지스테이서울,관광호텔,206859.514743746,454661.814438348,127.07845869446172,37.59424529770955,962786.7265136024,1955065.743156272,POINT (962786.7265136024 1955065.743156272),중랑구,상봉동,11260590,상봉2동
영업,서울특별시 종로구 원남동 49-17,서울특별시 종로구 율곡로 180 (원남동),오라카이 대학로 호텔,일반호텔,199821.363678095,452603.475535058,126.99876557988622,37.57572500159882,955740.485911808,1953045.5655465403,POINT (955740.485911808 1953045.5655465405),종로구,원남동,11110615,종로1·2·3·4가동
영업,서울특별시 중구 순화동 151,서울특별시 중구 칠패로 27 (순화동),라마다 호텔&스위트 서울남대문,숙박업(생활),197462.198757043,450878.211786274,126.97206522104526,37.56017693548862,953373.108883978,1951333.4961054984,POINT (953373.108883978 1951333.4961054986),중구,순화동,11140520,소공동
영업,서울특별시 중구 명동1가 7-1,"서울특별시 중구 명동길 55, 11층 (명동1가)",서울 라이트 인 명동,관광호텔,198636.142124311,451325.229841133,126.98535099256677,37.56420708642739,954548.9571953628,1951774.1129493804,POINT (954548.9571953628 1951774.1129493804),중구,명동1가,11140550,명동
영업,서울특별시 중구 명동2가 33-1 4~13층,"서울특별시 중구 명동길 48, 4~13층 (명동2가)",소테츠 프레사인 서울 명동,일반호텔,198606.595092806,451266.280823044,126.9850166796284,37.56367591605707,954519.1093366134,1951715.3439858276,POINT (954519.1093366134 1951715.3439858274),중구,명동2가,11140550,명동
영업,서울특별시 종로구 효제동 197-6,서울특별시 종로구 종로35가길 7-3 (효제동),청원 NEST,숙박업(생활),200303.66392064,452208.521085446,127.00422524005717,37.57216651289329,956220.4994823904,1952648.2107109684,POINT (956220.4994823904 1952648.2107109684),종로구,효제동,11110630,종로5·6가동
영업,서울특별시 도봉구 쌍문동 88-67번지 지하1층~지상10층,"서울특별시 도봉구 도봉로117길 8-6, 지하1층~지상10층 (쌍문동)",그린홈,숙박업(생활),202993.699335477,460811.193026879,127.0347102522264,37.649670375873335,958955.1182848827,1961233.1618794056,POINT (958955.1182848827 1961233.1618794058),도봉구,쌍문동,11320680,쌍문3동
영업,서울특별시 종로구 관철동 175번지 대한방직협회신관 5층,"서울특별시 종로구 삼일대로17길 47-1, 대한방직협회신관 5층 (관철동)",핑크빌,숙박업 기타,198600.653290221,451865.553162137,126.98494823151582,37.56907528157983,954516.3474460954,1952314.4100129348,POINT (954516.3474460954 1952314.4100129348),종로구,관철동,11110615,종로1·2·3·4가동
영업,서울특별시 중구 남산동2가 35-2,"서울특별시 중구 퇴계로18길 43, 지층, 1~2층 (남산동2가)",오요5(oYo5),관광호텔,198591.133748202,450740.353160129,126.98484273667016,37.55893733953837,954500.8657912771,1951189.7069976216,POINT (954500.8657912773 1951189.7069976216),중구,남산동2가,11140550,명동
영업,서울특별시 중구 명동2가 52-13,"서울특별시 중구 명동6길 21, 3, 4, 5층 (명동2가)",명동장(Hotel Myeongdongjang),일반호텔,198559.389300816,451126.854353255,126.98448266748936,37.56241962298539,954471.1830406194,1951576.223125416,POINT (954471.1830406194 1951576.223125416),중구,명동2가,11140550,명동
